"site","url","nonobs","short_url"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/05/novyna/polityka/nabu-otrymalo-dokumenty-pro-mozhlyve-izrayilske-hromadyanstvo-rabynovycha-zmi","Ненадійне джерело інформації","http://bit.ly/2yHqYUl"
"vesti.ru","http://vesti.ru/doc.html?id=3025083&cid=680","Недостовірна новина","http://bit.ly/2yHr0eV"
"kp.ru","http://kp.ru/daily/26838/3879282/","Ненадійне джерело інформації","http://bit.ly/2PAlodK"
"gazeta.ua","http://gazeta.ua/articles/politics/_krapka-v-epopeyi-abo-defolt-prognozi-parlamentariv-na-golosuvannya-po-vas/840787","Недостовірна новина","http://bit.ly/2yHqZaR"
"politeka.net","https://politeka.net/news/663360-v-gorah-nikogo-ne-diskriminirujut-aleksandr-shevchenko-opozorilsja-priglasheniem-rossijan-k-sebe/","Недостовірна новина","http://bit.ly/2yHAtDc"
"hvylya.net","http://hvylya.net/news/digest/v-odesse-lidera-mestnogo-avtomaydana-ranili-nozhom.html","Ненадійне джерело інформації","http://bit.ly/2yM686i"
"unian.net","https://www.unian.net/politics/10142282-skandal-v-kropivnickom-deputaty-otkazalis-vystupat-na-ukrainskom-odin-nazval-ego-zhlobskim-yazykom.html","Ненадійне джерело інформації","http://bit.ly/2yR9c1l"
"comments.ua","http://comments.ua/society/623182-v-shveytsarii-viyasnyat-imeet-li-biznesmen.html","Ненадійне джерело інформації","http://bit.ly/2yIVBcf"
"bykvu.com","http://bykvu.com/bukvy/92682-v-obse-perekrutili-slova-press-sekretarya-glavy-gpu-lutsenko","Ненадійне джерело інформації","http://bit.ly/2yHr3r7"
"vesti-ukr.com","http://vesti-ukr.com/kiev/291308-babochki-atakovali-kiev-prichiny-neobychnoho-javlenija","Ненадійне джерело інформації","http://bit.ly/2PAG5WX"
"politeka.net","https://politeka.net/news/world/663384-v-evrosojuze-grjadet-ocherednoj-raskol-italija-zagovorila-ob-otmene-antirossijskih-sankcij/","Недостовірна новина","http://bit.ly/2yHr2U5"
"facenews.ua","http://facenews.ua/news/2018/409058/","Недостовірна новина","http://bit.ly/2PAloKM"
"politeka.net","https://politeka.net/news/society/663378-shamany-y-kolduny-komarovskyi-raskrytykoval-vedomstvo-suprun/","Ненадійне джерело інформації","http://bit.ly/2yFAMhP"
"politeka.net","https://politeka.net/news/economics/663415-neozhidannyj-jeffekt-ot-sankcij-krupnejshaja-birzha-ukrainy-mozhet-ostanovit-torgi/","Ненадійне джерело інформації","http://bit.ly/2yF0zqo"
"telegraf.com.ua","https://telegraf.com.ua/zhizn/zdorove/4098398-spetsialistyi-rasskazali-o-vliyanii-sahara-na-organizm-cheloveka.html","Ненадійне джерело інформації","http://bit.ly/2yIgNyV"
"korrespondent.net","https://korrespondent.net/ukraine/3977603-medvedchuk-antykorruptsyonnyi-sud-eto-sdacha-suverenyteta-ukrayny","Недостовірна новина","http://bit.ly/2yJ1FS9"
"gazeta.ua","http://gazeta.ua/articles/culture/_10-cikavih-faktiv-pro-istorichnij-bojovik-korol-danilo/840802","Недостовірна новина","http://bit.ly/2yGV5LU"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/05/novyna/polityka/savchenko-vymahaye-povtornu-ekspertyzu-polihrafi","Ненадійне джерело інформації","http://bit.ly/2yHntxg"
"from-ua.com","http://from-ua.com/news/447025-adskii-nrav-samie-skandalnie-znaki-zodiaka.html","Недостовірна новина","http://bit.ly/2yHrba5"
"ria.ru","http://ria.ru/world/20180605/1522117840.html","Недостовірна новина","http://bit.ly/2yJ1Gpb"
"politeka.net","https://politeka.net/news/economics/663424-ukraina-hochet-postavljat-gaz-iz-katara-snizjat-li-tarify/","Ненадійне джерело інформації","http://bit.ly/2yGV6iW"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-05/poyavilis-foto-esche-odnogo-boevika-dnr-likvidirovannogo-na-donbasse_111/132221","Ненадійне джерело інформації","http://bit.ly/2yDR0YK"
"from-ua.com","http://from-ua.com/news/447039-uzhe-v-2018-godu-nazvana-novaya-data-konca-sveta.html","Недостовірна новина","http://bit.ly/2yGV7Dw"
"politeka.net","https://politeka.net/news/incidents/663450-srochno-v-chernobylskoj-zone-vspyhnul-pozhar-vse-mozhet-zakonchitsja-fatalno/","Недостовірна новина","http://bit.ly/2yHreTj"
"fakty.ictv.ua","https://fakty.ictv.ua/ua/lol/20180605-putin-rozlyutyvsya-pislya-spilkuvannya-z-zhurnalistom-karykatura/","Ненадійне джерело інформації","http://bit.ly/2yHAw1Q"
"comments.ua","http://comments.ua/society/623203-gorit-naibolee-zagryaznennaya-territoriya.html","Недостовірна новина","http://bit.ly/2yF0Aus"
"bagnet.org","http://www.bagnet.org/news/odessa/367113/epidemiya-kori-v-odesse-umer-10-mesyachnyy-malysh","Недостовірна новина","http://bit.ly/2yGLMLO"
"segodnya.ua","http://segodnya.ua/regions/kharkov/centr-harkova-zastyl-v-probkah-iz-za-soobshcheniy-o-minirovanii-1144272.html","Ненадійне джерело інформації","http://bit.ly/2yKxSIq"
"kp.ua","https://kp.ua/citynews/609803-ne-babochkamy-edynymy-kyev-atakuuit-polchyscha-zelenykh-husenyts","Ненадійне джерело інформації","http://bit.ly/2yJ1GWd"
"tsn.ua","https://tsn.ua/nauka_it/u-ssha-vilikuvali-paciyentku-z-rakom-grudey-na-terminalniy-stadiyi-1166781.html","Ненадійне джерело інформації","http://bit.ly/2yHAuHg"
"gazeta.ua","http://gazeta.ua/articles/np/_pokazali-foto-napadnikiv-na-lidera-odeskogo-avtomajdanu/840826","Ненадійне джерело інформації","http://bit.ly/2RRi1AG"
"politeka.net","https://politeka.net/news/663484-v-set-slili-prajs-na-deputatskie-zaprosy-kuprija-oplata-v-evro/","Ненадійне джерело інформації","http://bit.ly/2yL2PMC"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/05/novyna/polityka/ternopilskij-oblradi-vidbulasya-bijka-uchastyu-mosijchuka","Ненадійне джерело інформації","http://bit.ly/2yIOxfz"
"kp.ru","http://kp.ru/daily/26838/3879391/","Недостовірна новина","http://bit.ly/2yHladD"
"kp.ua","https://kp.ua/culture/609821-yulyui-vysotskuui-vzbesyla-krytyka-ee-bluida","Ненадійне джерело інформації","http://bit.ly/2yHWZM6"
"expres.ua","http://expres.ua/news/2018/06/05/297138-naydorozhchyy-transfer-istoriyi-ukrayinskogo-futbolu-shahtar-prodav-freda-myu","Недостовірна новина","http://bit.ly/2yI1Vk1"
"unian.net","https://www.unian.net/society/10142576-stalo-izvestno-pochemu-populyarnyy-ukrainskiy-vedushchiy-pokinul-telekanal-stb.html","Ненадійне джерело інформації","http://bit.ly/2yHlbOJ"
"kp.ua","https://kp.ua/life/609823-otremontyrovat-rozetku-umnozhat-bez-kalkuliatora-uchytes-vnuky-poka-dedy-zhyvy","Недостовірна новина","http://bit.ly/2Pxw7pb"
"kp.ru","http://kp.ru/daily/26838/3879396/","Недостовірна новина","http://bit.ly/2PEgsVs"
"ukranews.com","http://ukranews.com/news/567117-v-germanyy-zayavyly-chto-budut-rady-vozvrashhenyyu-rossyy-v-g7","Недостовірна новина","http://bit.ly/2yMGIWa"
"gordonua.com","http://gordonua.com/news/politics/politolog-yahno-soobshchila-chto-prisutstvovala-na-vstreche-glav-silovyh-vedomstv-s-uchastnikami-spiska-47-v-sbu-249534.html","Ненадійне джерело інформації","http://bit.ly/2PEv4E8"
"from-ua.com","http://from-ua.com/news/447131-deputatskii-zapros-kupriya-stoit-dorozhe-chem-perelet-na-chastnom-vertolete.html","Ненадійне джерело інформації","http://bit.ly/2yJBoDf"
"enovosty.com","http://news.enovosty.com/news_economy/full/506-vareniki-dlya-mazhorov-kak-izmenilis-ceny-na-lyubimye-produkty-ukraincev","Ненадійне джерело інформації","http://bit.ly/2yHxACs"
"from-ua.com","http://from-ua.com/news/446952-doshpagatilas-golaya-volochkova-sela-na-kol-v-pryamom-smisle.html","Недостовірна новина","http://bit.ly/2PKog7O"
"interfax.com.ua","http://interfax.com.ua/news/general/510084.html","Ненадійне джерело інформації","http://bit.ly/2PIosEY"
"enovosty.com","http://news.enovosty.com/news_incidents/full/506-pozhar-v-chernobyle-sinoptik-sdelala-vazhnoe-preduprezhdenie","Ненадійне джерело інформації","http://bit.ly/2RT7pBz"
"enovosty.com","http://news.enovosty.com/news_politics/full/506-v-socsetyax-pokazali-interesnoe-foto-iz-okkupirovannogo-goroda-na-donbasse","Недостовірна новина","http://bit.ly/2PIos7W"
"fakty.ictv.ua","https://fakty.ictv.ua/ua/svit/20180605-top-5-rosijskyh-vip-chynovnykiv-shho-shovaly-rodynu-na-zahodi/","Недостовірна новина","http://bit.ly/2yFBuvu"
"kp.ru","http://kp.ru/daily/26838/3879416/","Недостовірна новина","http://bit.ly/2yJWv8f"
"enovosty.com","http://news.enovosty.com/news_economy/full/506-kanikuly-na-nosu-kakuyu-rabotu-predlagayut-studentam-i-gde-bolshe-vsego-platyat","Ненадійне джерело інформації","http://bit.ly/2PCuR4h"
"focus.ua","https://focus.ua/society/399170/","Недостовірна новина","http://bit.ly/2yE5s2M"
"ria.ru","http://ria.ru/economy/20180605/1522136384.html","Недостовірна новина","http://bit.ly/2yHX2HM"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-05/sploshnoe-boloto-v-seti-vozmutilis-iz-za-foto-ostanovki-vo-lvove/132167","Ненадійне джерело інформації","http://bit.ly/2RWmzWI"
"slovoidilo.ua","http://slovoidilo.ua/2018/06/05/novyna/suspilstvo/ustymenko-rozpoviv-detali-napadu-noho","Ненадійне джерело інформації","http://bit.ly/2yJb1gF"
"zaxid.net","http://zaxid.net/nazvana_naykrashha_gorilka_n1458435","Ненадійне джерело інформації","http://bit.ly/2yJuSwb"
"politeka.net","https://politeka.net/news/incidents/663632-pozhar-v-chernobylskoj-zone-stali-izvestny-rezultaty-zamerov-radiacii/","Ненадійне джерело інформації","http://bit.ly/2RUixhl"
"politeka.net","https://politeka.net/news/kyiv/663507-nastojashhij-ad-v-kievskomu-ajeroportu-derzhat-v-zalozhnikah-passazhirov-s-detmi-policiju-prosjat-o-pomoshhi/","Ненадійне джерело інформації","http://bit.ly/2yJuQ7x"
"24tv.ua","http://24tv.ua/zbiv_divchinu_na_smert_zyavilisya_detali_dtp_za_uchastyu_nastupnika_motoroli_n979258","Ненадійне джерело інформації","http://bit.ly/2yJuRZ9"
"24tv.ua","http://24tv.ua/ukrayinski_turisti_znovu_potrapili_u_polon_v_aeroportu_tsogo_razu_v_ukrayini_n979261","Ненадійне джерело інформації","http://bit.ly/2yHldpP"
"kp.ru","http://kp.ru/daily/26838/3879429/","Недостовірна новина","http://bit.ly/2yJBrPr"
"apostrophe.ua","https://apostrophe.ua/news/society/2018-06-06/seti-poveselil-sluchaj-diversii-na-okkupirovannom-donbasse-opublikovano-foto/132169","Ненадійне джерело інформації","http://bit.ly/2yLHRx9"
"vesti.ru","http://vesti.ru/doc.html?id=3025235&cid=8","Недостовірна новина","http://bit.ly/2yJuRbB"
"politeka.net","https://politeka.net/news/society/663463-pisatelnica-zapodozrila-sbu-v-rabote-na-kreml-iz-za-obrashhenija-ne-na-tom-jazyke/","Ненадійне джерело інформації","http://bit.ly/2yHxBX2"
"focus.ua","https://focus.ua/society/399171/","Ненадійне джерело інформації","http://bit.ly/2yJuRID"
"fakty.ua","http://fakty.ua/270802-na-podvalah-anshlag-na-donbasse-proizoshli-rezkie-peremeny","Ненадійне джерело інформації","http://bit.ly/2RWQJZD"
"apostrophe.ua","https://apostrophe.ua/news/society/accidents/2018-06-06/moda-i-stil-set-poveselilo-foto-yarko-razrisovannoy-mashinyi-v-kieve/132219","Ненадійне джерело інформації","http://bit.ly/2yRIhm3"
"tsn.ua","https://tsn.ua/kyiv/pozhezha-ohopila-garazhi-u-kiyevi-1166958.html","Ненадійне джерело інформації","http://bit.ly/2yE5uaU"
"zik.ua","http://zik.ua/news/2018/06/06/vcheni_znayshly_sonyachnu_systemu_z_chotyrma_sontsyamy_1339479","Недостовірна новина","http://bit.ly/2yGyYFp"
"politeka.net","https://politeka.net/news/society/663617-novye-voditelskie-pravila-v-ukraine-kogo-ne-pustjat-za-rul/","Недостовірна новина","http://bit.ly/2yEmyh8"
"tsn.ua","https://tsn.ua/ukrayina/vigrav-polovinu-katerinopolya-na-cherkaschini-shukayut-schaslivcya-yakiy-vigrav-u-lotereyu-17-milyoniv-1166973.html","Ненадійне джерело інформації","http://bit.ly/2yGXzJZ"
"fakty.ua","http://fakty.ua/270807-andrej-razin-umolyaet-ulyanu-suprun-spasti-vpavshuyu-v-komu-solistku-gruppy-fristajl","Ненадійне джерело інформації","http://bit.ly/2yIaqMa"
"znaj.ua","http://znaj.ua/society/smert-leonida-kantera-u-merezhi-zyavylas-reakciya-blyzkyh-ta-druziv","Ненадійне джерело інформації","http://bit.ly/2yL2U2S"
"obozrevatel.com","https://www.obozrevatel.com/abroad/i-vodka-i-pivo-putin-rasskazal-ob-alkogolnyih-pristrastiyah.htm","Ненадійне джерело інформації","http://bit.ly/2yJuU7h"
"politeka.net","https://politeka.net/news/incidents/663710-oh-i-tjazhelo-tam-nashim-pacanam-u-doneckogo-ajeroporta-idut-boi-ukraina-zamerla-v-molitve/","Ненадійне джерело інформації","http://bit.ly/2yFBw6A"
"24tv.ua","http://24tv.ua/skilki_neobhidno_prohoditi_krokiv_shhodnya_n978919","Ненадійне джерело інформації","http://bit.ly/2yGXxBR"
"podrobnosti.ua","http://podrobnosti.ua/2244657-zasudzhennja-suschenko-zahist-oskarzhiv-rshennja-sudu.html","Недостовірна новина","http://bit.ly/2yL2Ujo"
"enovosty.com","http://news.enovosty.com/news_politics/full/606-begut-fekalnye-reki-i-valyaetsya-musor-vo-chto-okkupanty-prevratili-krym","Ненадійне джерело інформації","http://bit.ly/2RU0oAc"
"bagnet.org","http://www.bagnet.org/news/accidents/367179/zaderzhan-uchastnik-ato-podozrevaemyy-v-ogrableniyah","Ненадійне джерело інформації","http://bit.ly/2yGz4gf"
"enovosty.com","http://news.enovosty.com/news_politics/full/606-tak-dolzhno-byt-vezde-set-vosxitilo-obrashhenie-v-ukrainskoj-marshrutke-k-veteranam-at","Ненадійне джерело інформації","http://bit.ly/2yGz5AP"
"fakty.ua","http://fakty.ua/270821-spisok-babchenko---fejk---bloger","Ненадійне джерело інформації","http://bit.ly/2yGz7IX"
"znaj.ua","http://znaj.ua/science/ne-vse-tak-prosto-zyavylasya-she-odna-versiya-vynyknennya-zhyttya-na-zemli","Недостовірна новина","http://bit.ly/2RTXCuK"
"politeka.net","https://politeka.net/news/incidents/663727-jeto-ne-samoubijstvo-novyj-povorot-v-dele-o-gibeli-rezhissera-leonida-kantera-trebujut-pravdy/","Ненадійне джерело інформації","http://bit.ly/2yMGMFo"
"lenta.ru","http://lenta.ru/news/2018/06/05/jesus/","Ненадійне джерело інформації","http://bit.ly/2yI1XIF"
"obozrevatel.com","https://www.obozrevatel.com/society/nasledie-mirovoj-tsivilizatsii-v-lnr-pridumali-novyij-prazdnik.htm","Недостовірна новина","http://bit.ly/2RVnGpB"
"korrespondent.net","https://korrespondent.net/ukraine/3977772-opublykovana-zapys-skandalnoho-vystuplenyia-zama-suprun-ob-onkobolnykh","Ненадійне джерело інформації","http://bit.ly/2yGz4Nh"
"newsone.ua","http://newsone.ua/news/accidents/lider-odesskoho-avtomajdana-rasskazal-detali-napadenija-na-neho-i-utochnil-kak-sebja-chuvstvuet.html","Ненадійне джерело інформації","http://bit.ly/2yHt9rg"
"telegraf.com.ua","https://telegraf.com.ua/ekologiya/4098983-samyiy-staryiy-kot-v-mire-kotoromu-nedavno-ispolnilos-30-let-foto.html","Недостовірна новина","http://bit.ly/2yJWykr"
"comments.ua","http://comments.ua/society/623249-pod-harkovom-naydet-poveshennim-aktivist.html","Ненадійне джерело інформації","http://bit.ly/2yGz3cb"
"apostrophe.ua","https://apostrophe.ua/news/world/europe/2018-06-06/k-voyne-gotovyatsya-vse-nazvana-tochka-vozmojnogo-stolknoveniya-rossii-i-zapada/132258","Ненадійне джерело інформації","http://bit.ly/2yGz7bV"
